id_hex,id_estab,total_2017,input_2017,total_2018,input_2018,razao_social
89a8a06a013ffff,25144609000165,2,rais_2017,2,rais_2017,ABRAMEI ASSOCIACAO BRASILEIRA DO MICROEMPREEN
89a8a06a013ffff,25161599000176,8,rais_2017,8,rais_2017,UNIMEDICA CORRETORA DE SEGUROS LTDA ME
89a8a06a013ffff,25269254000130,,,5,new_estab_2018,GRUPO NASCIMENTO ARTIGOS PARA FESTAS LTDA
89a8a06a013ffff,25318257000117,22,rais_2017,34,rais_2017,FAZENDA REUNIDAS AGROPECUARIA TRES MONTES LTD
89a8a06a013ffff,26129640000190,7,rais_2017,5,rais_2017,ARTESANATO A2 E BAZAR LTDA
89a8a06a013ffff,26143803000199,4,rais_2017,3,rais_2017,AZULAY AZULAY ADVOGADOS ASSOCIADOS
89a8a06a013ffff,26210372000136,1,rais_2017,5,rais_2017,UNO TRADUCOES SERVICOS LINGUISTICOS LTDA EPP
89a8a06a013ffff,26390742000164,1,rais_2017,1,rais_2017,MOTTA MADEIRA SOCIEDADE INDIVIDUAL DE ADVOCAC
89a8a06a013ffff,26437362000138,14,rais_2017,11,rais_2017,2CPR COMERCIO DE PRODUTOS ALIMENTICIOS EIRELI
89a8a06a013ffff,26481537000104,4,rais_2017,8,cep_changed_2018,ABERCROMBIE & KENT BRAZIL OPERADOR DE
89a8a06a013ffff,26484310000112,3,rais_2017,,,
89a8a06a013ffff,26535565000167,1,rais_2017,1,rais_2017,DANIEL KLEIN SOCIEDADE INDIVIDUAL DE ADVOCACI
89a8a06a013ffff,26564961000112,,,5,new_estab_2018,JICP COMERCIO VAREJISTA DE PRODUTOS VETERINAR
89a8a06a013ffff,26617181000193,2,rais_2017,,,
89a8a06a013ffff,26640613000187,,,1,new_estab_2018,LEANDRO RODRIGUES MENDONCA SOC IND DE ADVOCAC
89a8a06a013ffff,26811024000971,11,rais_2017,22,rais_2017,PH BRASIL PROMOTORA DE VENDAS LTDA
89a8a06a013ffff,26813861000182,,,1,new_estab_2018,CLUB FRESH ALIMENTOS LTDA
89a8a06a013ffff,27077767000175,1,rais_2017,1,rais_2017,FONSECA E SALCIDES ADVOGADOS ASSOCIADOS
89a8a06a013ffff,27078872000129,1,rais_2017,1,rais_2017,PAES E PAES CONTABILIDADE LTDA
89a8a06a013ffff,27150226000125,1,rais_2017,,,
89a8a06a013ffff,27161631000149,,,5,new_estab_2018,MF DEFENDER SERVICOS EMPRESARIAIS LTDA
89a8a06a013ffff,27281880000178,3,rais_2017,3,rais_2017,ARARIPE ASSOCIADOS
89a8a06a013ffff,27382335000178,,,2,new_estab_2018,BARBARA FERRARI SOCIEDADE INDIVIDUAL DE ADVOC
89a8a06a013ffff,27417038000110,4,rais_2017,3,rais_2017,HAMBURGUERIA CENTRAL LTDA - EPP
89a8a06a013ffff,27426954000117,,,1,new_estab_2018,JOSE CARLOS DE ALMEIDA SOCIEDADE INDIVIDUAL D
89a8a06a013ffff,27463504000102,2,rais_2017,,,
89a8a06a013ffff,27509280000114,10,rais_2017,8,rais_2017,ANDINE CONTABILIDADE LTDA EPP
89a8a06a013ffff,27586775000147,63,rais_2017,54,rais_2017,TABELIONATO 1 OFICIO DE PROTESTO DE TITULOS D
89a8a06a013ffff,27603987000195,3,rais_2017,3,rais_2017,CACAU E DANDE COMERCIO DE SUCOS E BATIDOS LTD
89a8a06a013ffff,27618487000127,1,rais_2017,1,rais_2017,MILANO EMPREENDIMENTOS IMOBILIARIOS LTDA - ME
89a8a06a013ffff,27709226000112,5,rais_2017,5,rais_2017,LF SILVA RESTAURANTE LTDA
89a8a06a013ffff,27791153000150,,,36,new_estab_2018,RQ SERVICO DE VENDAS EIRELI
89a8a06a013ffff,27946992000109,,,1,new_estab_2018,AGENDA DIGITAL SERVICOS E INFORMATICA LTDA M
89a8a06a013ffff,28006385000113,4,rais_2017,4,rais_2017,GESTHALT SERVICOS E PARTICIPACOES LTDA
89a8a06a013ffff,28006393000160,6,rais_2017,6,cep_changed_2018,YOUTH FOR UNDERSTANDING JUVENTUDE PARA O
89a8a06a013ffff,28016715000151,3,rais_2017,3,rais_2017,CELF SERVICOS E PARTICIPACOES L F EIRELI
89a8a06a013ffff,28173672000118,19,rais_2017,18,rais_2017,ARMA ZEN PRODUTOS NATURAIS LTDA EPP
89a8a06a013ffff,28180867000195,,,1,new_estab_2018,GOMES DA CUNHA ENGENHARIA LTDA - ME
89a8a06a013ffff,28255198000173,17,rais_2017,22,rais_2017,ESCRITORIO JURIDICO ELISIO DE SOUZA
89a8a06a013ffff,28255529000175,1,rais_2017,1,rais_2017,AMERICO CHAVES ASSOCIADOS ADVOGADOS
89a8a06a013ffff,28335594000100,6,rais_2017,,,
89a8a06a013ffff,28354024000168,5,rais_2017,5,rais_2017,EUROPARTNER SERVICOS CONTABEIS LTDA EPP
89a8a06a013ffff,28355816000157,21,rais_2017,17,rais_2017,TELELISTAS PUBLICACOES LTDA
89a8a06a013ffff,28450105000161,,,1,new_estab_2018,GRUPO XIMENES IMOBILIARIA LTDA
89a8a06a013ffff,28456543000137,,,13,new_estab_2018,ALAMEDA GOURMET LANCHONETE LTDA EPP
89a8a06a013ffff,28528706000140,,,1,new_estab_2018,CAFE RISHIKESH LTDA
89a8a06a013ffff,28579597000190,23,rais_2017,25,rais_2017,KRIS RESTAURANTE E BAR LTDA
89a8a06a013ffff,28648928000104,3,rais_2017,6,rais_2017,SANTA LOLA PAPELARIA E PRESENTE EIRELI ME
89a8a06a013ffff,28686127000125,,,5,new_estab_2018,JOY CONSULTORIA EIRELI
89a8a06a013ffff,28709210000172,3,rais_2017,3,rais_2017,FED DAS MIS E ENT FIL E BENEF DO EST R DE JAN
89a8a06a013ffff,28716090000130,7,rais_2017,8,rais_2017,CONDOMINIO DO EDIFICIO MONTE CASTELO
89a8a06a013ffff,28718823000176,85,rais_2017,84,rais_2017,CONDOMINIO DO EDIFICIO CENTRO CANDIDO MENDES
89a8a06a013ffff,28968204000130,14,rais_2017,14,rais_2017,CAFE E BAR CANTAREIRA LTDA
89a8a06a013ffff,28973415000160,,,5,new_estab_2018,PCA PERFORMANCE CONSULTORIA ASSESSORIA CONT
89a8a06a013ffff,29012549000188,1,rais_2017,1,rais_2017,REZAC ADMINISTRACAO E PARTICIPACOES EIRELI
89a8a06a013ffff,29025873000130,,,1,new_estab_2018,JM ESMALTERIA E ESTETICA EIRELI
89a8a06a013ffff,29134849000130,,,1,new_estab_2018,SOARES VICENTE ADVOGADOS ASSOSSIADOS
89a8a06a013ffff,29166709000143,16,rais_2017,16,rais_2017,CONDOMINIO EDIFICIO DEBRET
89a8a06a013ffff,29184397000109,7,rais_2017,7,rais_2017,CONDOMINIO DO EDIFICIO FORENSE
89a8a06a013ffff,29211125000142,4,rais_2017,2,cep_changed_2018,DU MELHOR ALUGUEL DE ROUPA DE FESTAS LTDA
89a8a06a013ffff,29220800000108,,,1,new_estab_2018,EXATA CERTIFICACAO DIGITAL LTDA
89a8a06a013ffff,29246799000182,,,2,new_estab_2018,COND APP SOLUCOES DE INTERNET LTDA
89a8a06a013ffff,29417961000188,9,rais_2017,11,rais_2017,ESCRITORIO DE ADVOCACIA PEREZ E REZENDE
89a8a06a013ffff,29420726000165,2,rais_2017,2,rais_2017,RODERJ-ASSOC.EST.EMPR.TRANSP.RODOV.
89a8a06a013ffff,29507985000128,,,15,new_estab_2018,RESTAURANTE TOKURA LTDA ME
89a8a06a013ffff,29544400000140,11,rais_2017,12,rais_2017,COND ED J MELO MAGALHAES MIRANTE DA CIDADE
89a8a06a013ffff,29573193000151,11,rais_2017,17,cep_changed_2018,SENHORA MODAS E BOLSAS LTDA
89a8a06a013ffff,29779840000186,3,rais_2017,3,rais_2017,RTT EDITORA E MARKETING EIRELI ME
89a8a06a013ffff,29799852000172,,,5,new_estab_2018,LEONARDO SCHULMANN LEILOEIRO PUBLICO
89a8a06a013ffff,29819942000188,,,1,new_estab_2018,BRAZ SANT ANNA SOCIEDADE INDIVIDUAL DE ADVOCA
89a8a06a013ffff,29873841000195,16,rais_2017,9,rais_2017,TRANSPORTADORA JB FERNANDES LTDA
89a8a06a013ffff,29960465000176,12,rais_2017,12,rais_2017,IMOBILIARIA HOUSING LTDA
89a8a06a013ffff,30055164000187,1,rais_2017,2,rais_2017,ROSARIO PLACAS E CARIMBOS ME
89a8a06a013ffff,30065049000193,1,rais_2017,1,rais_2017,IMF EDITORA LTDA
89a8a06a013ffff,30133060000143,3,rais_2017,3,rais_2017,BANCO DE DESENVOLVIMENTO DO ESTADO RIO DE JAN
89a8a06a013ffff,30265755000189,6,rais_2017,10,cep_changed_2018,VF CONSTRUTORA LTDA-EPP
89a8a06a013ffff,30277941000138,5,rais_2017,5,rais_2017,PATRONUS ADMINISTRACAO DE IMOVEIS LTDA
89a8a06a013ffff,30288370000137,,,4,new_estab_2018,VITORIA NEW LANCHONETE LTDA
89a8a06a013ffff,30352496000123,15,rais_2017,,,
89a8a06a013ffff,30460075000116,42,rais_2017,53,rais_2017,MUTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JAN
89a8a06a013ffff,30481089000116,7,rais_2017,7,rais_2017,ASSOCIACAO DOS OFIC DE JUSTICA AVALIADORES ES
89a8a06a013ffff,30510440000150,1,rais_2017,,,
89a8a06a013ffff,30534653000111,,,7,new_estab_2018,NAMASTE RIO RESTAURANTE LTDA
89a8a06a013ffff,30822626000144,,,60,new_estab_2018,CASTRO FORNECIMENTO DE MAO DE OBRA ESPECIALIZ
89a8a06a013ffff,30891345000143,33,rais_2017,25,rais_2017,THE BOSTON SCHOOL OF ENGLISH LTDA
89a8a06a013ffff,30904288000190,49,rais_2017,48,rais_2017,SINDICATO DOS SERVIDORES DO PODER JUDICIARIO
89a8a06a013ffff,31060023000115,4,rais_2017,4,rais_2017,OFTALMANDARINO COMERCIO E REPRESENTACOES
89a8a06a013ffff,31134935000518,3,rais_2017,2,cep_changed_2018,FACIL TRANSPORTES E TURISMO LTDA
89a8a06a013ffff,31241003000140,2,rais_2017,2,rais_2017,SLCC CLINICA E CIRURGIA DE OLHOS LTDA
89a8a06a013ffff,31550780000177,,,3,new_estab_2018,ORBE SERVICOS INTEGRADOS LTDA
89a8a06a013ffff,31552425000218,4,rais_2017,2,rais_2017,QUALITY ASSURANCE CONSULTORIA E SOL INTEGRADA
89a8a06a013ffff,31603467000150,1,rais_2017,1,rais_2017,ENGEHIDRO ENGENHARIA LTDA
89a8a06a013ffff,31607575000109,5,rais_2017,,,
89a8a06a013ffff,31608185000145,13,rais_2017,12,rais_2017,SENDER ADVOGADOS ASSOCIADOS
89a8a06a013ffff,31619968000124,2,rais_2017,1,rais_2017,DATA PROFIT ASS CONTABIL E FISCAL LTDA
89a8a06a013ffff,32032658000171,14,rais_2017,11,rais_2017,BRAZILSHIP/SCANBRASIL COM. MARITIMO LTDA
89a8a06a013ffff,32081358000182,2,rais_2017,3,rais_2017,FERRAZ E SOUZA ADVOGADOS ASSOCIADOS
89a8a06a013ffff,32263139000114,4,rais_2017,3,rais_2017,ADBAZE ASSESSORIA E ADMINISTRACAO S/S LT
89a8a06a013ffff,32338162000120,13,rais_2017,,,
89a8a06a013ffff,32361743000183,3,rais_2017,3,rais_2017,COND EDIF ITAHY
89a8a06a013ffff,32391047000110,2,rais_2017,2,rais_2017,SIND.EMPR.TRANSP.ROD.INTER.R.JANEIRO
89a8a06a013ffff,33000118004166,32,rais_2017,32,rais_2017,RJ - AV NILO PECANHA 296
89a8a06a013ffff,33000167003631,2,rais_2017,,,
89a8a06a013ffff,33014556122976,10,rais_2017,11,rais_2017,LOJAS AMERICANAS SA
89a8a06a013ffff,33014556138031,6,rais_2017,11,rais_2017,LOJAS AMERICANAS SA
89a8a06a013ffff,33016486000105,68,rais_2017,68,rais_2017,ADM DE IMOVEIS MASSET LTDA
89a8a06a013ffff,33027400000140,6,rais_2017,7,rais_2017,CAFE E BAR ANAPOLIS LTDA
89a8a06a013ffff,33033846000187,25,rais_2017,22,rais_2017,CAFE GAUCHO LTDA EPP
89a8a06a013ffff,33039959000190,17,rais_2017,19,rais_2017,CAFE BARBACENA LTDA ME
89a8a06a013ffff,33044439000175,6,rais_2017,5,rais_2017,MERCEARIA EXPRESSO A JATO LTDAEPP
89a8a06a013ffff,33051103000130,19,rais_2017,19,rais_2017,CHURRASCARIA E GALETO GAUCHINHA LTDA EPP
89a8a06a013ffff,33066390000151,3,rais_2017,2,rais_2017,PATRIMONIO IMOBILIARIO SA
89a8a06a013ffff,33107657000101,7,rais_2017,7,rais_2017,EUROBRAS FILM PRODUCOES CINEMATOGRAFICAS LTDA
89a8a06a013ffff,33113663000171,202,rais_2017,203,rais_2017,SCCBM SOCIEDADE CIVIL CONS BRASILEIRO DE MUSI
89a8a06a013ffff,33131608000104,6,rais_2017,6,rais_2017,CASA GAUCHA DE ARTIGOS DE PESCA LTDA ME
89a8a06a013ffff,33306499000119,1,rais_2017,,,
89a8a06a013ffff,33313495000168,8,rais_2017,8,rais_2017,FINANCIAL ADMINISTRADORA LTDA
89a8a06a013ffff,33345232000130,58,rais_2017,62,rais_2017,PALMARES ADM DE IMOVEIS LTDA
89a8a06a013ffff,33354788000193,12,rais_2017,13,rais_2017,CRUZEIRO ASSESSORIA EMPRESARIAL LTDA
89a8a06a013ffff,33371915000162,6,rais_2017,5,rais_2017,LLOYD PAULISTA CORRETORES DE SEGUROS E R
89a8a06a013ffff,33434697000168,34,rais_2017,32,rais_2017,CAFE E BAR FONSECA EIRELI EPP
89a8a06a013ffff,33438250010391,17,rais_2017,15,rais_2017,DROGARIAS PACHECO S/A
89a8a06a013ffff,33438250014206,19,rais_2017,14,rais_2017,DROGARIAS PACHECO S/A
89a8a06a013ffff,33452426000135,7,rais_2017,,,
89a8a06a013ffff,33531658000189,4,rais_2017,3,rais_2017,SINDCVAREJMAQFERRTLVMATCONSTVAREJO MRJ
89a8a06a013ffff,33593575000629,20,rais_2017,19,rais_2017,MITRA ARQUIEPISCOPAL DO RIO DE JANEIRO
89a8a06a013ffff,33608332001850,12,rais_2017,12,rais_2017,CASA PUBLICADORA DAS ASSEMBLEIAS DE DEUS
89a8a06a013ffff,33611401000137,87,rais_2017,72,rais_2017,CLUBE DE DIRETORES LOJISTAS DO RIO DE JANEIRO
89a8a06a013ffff,33645540000181,6,rais_2017,2,rais_2017,SINDICATO NACIONAL DA IND. DA CONSTR. PESADA
89a8a06a013ffff,33646001001210,373,rais_2017,548,rais_2017,ASSOCIACAO SOCIEDADE BRASILEIRA DE INSTRUCAO
89a8a06a013ffff,33656539000152,6,rais_2017,7,rais_2017,FEDERACAO DOSAS TRABALHADORESAS DO RAMO FINAN
89a8a06a013ffff,33709908000128,37,rais_2017,38,rais_2017,ADIBRAS ADM BRASILEIRA DE BENS LTDA
89a8a06a013ffff,33747288000111,67,rais_2017,59,rais_2017,FED EMPR TRANSP PASSAG EST R DE JANEIRO
89a8a06a013ffff,33752767000126,4,rais_2017,9,rais_2017,CAMARA DE COMERCIO E INDUSTRIA BRASIL ALEMANH
89a8a06a013ffff,33909011000148,5,rais_2017,5,rais_2017,BRASIL KENNEL CLUB
89a8a06a013ffff,33944596000137,1,rais_2017,,,
89a8a06a013ffff,34037168000193,2,rais_2017,2,rais_2017,SINDICATO DAS CASAS DE DIVERSOES DO ESTADO DO
89a8a06a013ffff,34052605000148,6,rais_2017,3,cep_changed_2018,FEDERACAO TRAB IND CONST MOB EST RJ
89a8a06a013ffff,34056648000100,3,rais_2017,3,rais_2017,ASSOCIACAO DOS APOS DA MARINHA MERCANTE
89a8a06a013ffff,34060939000163,1,rais_2017,1,rais_2017,OBRAS SOCIAIS SANTA MARGARIDA MARIA
89a8a06a013ffff,34095158000104,22,rais_2017,20,rais_2017,LANCHARIA TALL LTDA
89a8a06a013ffff,34121202000103,41,rais_2017,38,rais_2017,RIOTRAVEL TURISMO LTDA
89a8a06a013ffff,34127126000143,4,rais_2017,4,rais_2017,PAMPO CLUBE DE PESCA
89a8a06a013ffff,34157669000103,2,rais_2017,2,rais_2017,FEDERACAO DAS CONGREGACOES MARIANAS DO RIO DE
89a8a06a013ffff,34263590000167,7,rais_2017,7,rais_2017,SOC. BENEF. DOS SERVIDORES DAS ENTIDADES
89a8a06a013ffff,34274126000176,3,rais_2017,3,rais_2017,ASSOCIACAO DOS JOALH E RELOJ DO EST RJ
89a8a06a013ffff,35753565000124,19,rais_2017,7,cep_changed_2018,EJH ENGENHARIA E SISTEMAS LTDA
89a8a06a013ffff,35808872000165,2,rais_2017,2,rais_2017,SHIPPING CONSULTORIA SC DE RESP. LTDA EP
89a8a06a013ffff,35846500000123,1,rais_2017,1,rais_2017,HOPE AGENCIA DE VIAGENS E TURISMO LTDA
89a8a06a013ffff,35907898000160,4,rais_2017,,,
89a8a06a013ffff,36251700000104,21,rais_2017,21,rais_2017,SIND.DOS PRATICOS DOS PORTOS E TERMINAIS
89a8a06a013ffff,39070404000197,1,rais_2017,1,rais_2017,BLUE SKY TOURS AGENCIA DE VIAGENS E TURISMO L
89a8a06a013ffff,39419411000151,1,rais_2017,1,rais_2017,ROFENIL CORRETORA DE SEGUROS S C LTDA.
89a8a06a013ffff,39561162000134,3,rais_2017,3,rais_2017,CENSIS CENTRO DE SISTEMAS LTDA
89a8a06a013ffff,40182016000187,6,rais_2017,6,rais_2017,KLAUSULA EMPR.E SERV.DE CONTABILIDADE LTDA
89a8a06a013ffff,40212896000197,6,rais_2017,6,rais_2017,828 COND EDIFICIO LOBRAZ
89a8a06a013ffff,40231003000150,10,rais_2017,11,rais_2017,DRM LANCA ADM IMOVEIS LTDA
89a8a06a013ffff,40240400000199,1,rais_2017,,,
89a8a06a013ffff,40269938000126,6,rais_2017,6,rais_2017,TOP CONTROL LIMITADA
89a8a06a013ffff,40282436000135,7,rais_2017,7,rais_2017,212 COND DO EDIF INCONFIDENTES
89a8a06a013ffff,40297327000191,1,rais_2017,1,rais_2017,ARAGAO ADVOGADOS
89a8a06a013ffff,40312381000169,2,rais_2017,1,rais_2017,CONDOMINIO DO EDIFICIO 1 DE MARCO
89a8a06a013ffff,40319030000180,2,rais_2017,2,rais_2017,CONDOMINIO DO EDIFICIO MANUEL MARINHO AL
89a8a06a013ffff,40319162000101,6,rais_2017,6,rais_2017,COND ED ARARIBOIA
89a8a06a013ffff,40338568000131,1,rais_2017,,,
89a8a06a013ffff,40346744000187,1,rais_2017,1,rais_2017,INSTITUTO DE ORTOPEDIA DO RIO DE JANEIRO LTDA
89a8a06a013ffff,40378622000172,7,rais_2017,8,rais_2017,COND EDIFICIO BARBACENA
89a8a06a013ffff,40384877000148,1,rais_2017,2,rais_2017,ASSOCIACAO DOS SERVIDORES DO IBAMA DO RJ
89a8a06a013ffff,40423741000108,4,rais_2017,6,rais_2017,ATUAL ASSESSORIA CONTABIL
89a8a06a013ffff,40434458000173,97,rais_2017,83,rais_2017,PROMOTIONAL TRAVEL VIAGENS E TURISMO LTDA
89a8a06a013ffff,42107276000113,1,rais_2017,1,rais_2017,SINDNACENFERMEIROS DA MARINHA MERCANTE
89a8a06a013ffff,42159541000107,19,rais_2017,24,rais_2017,RESTAURANTE XODO DO PACO LTDA ME
89a8a06a013ffff,42266643000121,3,rais_2017,3,rais_2017,SETECO SERVICOS TECNICOS DE COBRANCA LTDA
89a8a06a013ffff,42286120000147,2,rais_2017,2,rais_2017,ESCRITORIO DE ADVOCACIA RUY RIBEIRO
89a8a06a013ffff,42290106000117,7,rais_2017,3,rais_2017,KLB EMPREENDIMENTOS E PARTICIPACOES LTDA
89a8a06a013ffff,42290783000135,4,rais_2017,4,rais_2017,BRISTOL CORRETORA DE SEGUROS LTDA
89a8a06a013ffff,42334045000142,2,rais_2017,1,rais_2017,CAFE E BAR PRECIADOS LIMITADA ME
89a8a06a013ffff,42342329000180,2,rais_2017,,,
89a8a06a013ffff,42419531000163,1,rais_2017,1,rais_2017,FJBO ENGENHARIA E CONSTRUCOES LTDA
89a8a06a013ffff,42422212000107,159,rais_2017,148,rais_2017,FIRJAN SEDE
89a8a06a013ffff,42424986000177,1,rais_2017,1,rais_2017,ADACO ADMINISTRACAO E CORRETAGEM LTDA
89a8a06a013ffff,42427955000170,6,rais_2017,5,rais_2017,INTEGRAL RIO EMPREENDIMENTOS E PARTICIPACOES
89a8a06a013ffff,42461970000134,16,rais_2017,16,rais_2017,GALETO RIO TIMPANAS LTDA ME
89a8a06a013ffff,42507244000105,5,rais_2017,5,rais_2017,CAMARA ITALO BRASILEIRA DE COMERCIO E INDUSTR
89a8a06a013ffff,42513762000131,9,rais_2017,7,rais_2017,HILL INTERNATIONAL BRASIL S A
89a8a06a013ffff,42563692001289,285,rais_2017,273,rais_2017,M. I. MONTREAL INFORMATICA S.A
89a8a06a013ffff,42567644000106,60,rais_2017,53,rais_2017,IRMANDADE DA SANTA CRUZ DOS MILITARES
89a8a06a013ffff,42581082000155,,,2,new_estab_2018,ACEL ASSESSORIA E CONSULTORIA DE EMPRESAS LTD
89a8a06a013ffff,42588665000108,35,rais_2017,36,rais_2017,CONSTRUTORA SAO BENTO LTDA
89a8a06a013ffff,42590364000119,,,45,new_estab_2018,VALESUL ALUMINIO SA
89a8a06a013ffff,42596957000192,21,rais_2017,25,rais_2017,GALETO DIPLOMATA LTDA EPP
89a8a06a013ffff,58119371001068,6,rais_2017,1,rais_2017,SOFTMATIC SIST.AUT DE INFORMATICA LTDA
89a8a06a013ffff,58160789001523,24,rais_2017,13,rais_2017,BANCO SAFRA SA
89a8a06a013ffff,60537263051909,9,rais_2017,5,rais_2017,ALLPARK EMPREEND PARTC
89a8a06a013ffff,60540333000216,,,3,new_estab_2018,THE BRITISH CHAMBER OF COMMERCE AND INDU
89a8a06a013ffff,60701190053569,6,rais_2017,,,
89a8a06a013ffff,60746948558008,10,rais_2017,11,rais_2017,BANCO BRADESCO S A
89a8a06a013ffff,60746948753994,35,rais_2017,34,rais_2017,BANCO BRADESCO S A
89a8a06a013ffff,60840055023859,20,rais_2017,22,rais_2017,FLEURY S A
89a8a06a013ffff,60950433000210,3,rais_2017,1,rais_2017,ASSOCIACAO BRASILEIRA CIMENTO PORTLAND
89a8a06a013ffff,61150751003609,1,rais_2017,1,rais_2017,PRYSMIAN CABOS E SISTEMAS DO BRASIL S A
89a8a06a013ffff,62173620007869,32,rais_2017,21,rais_2017,SERASA S.A.
89a8a06a013ffff,64098932000959,3,rais_2017,3,rais_2017,PROJECTUS CONSULTORIA LTDA.
89a8a06a013ffff,68598051000109,1,rais_2017,,,
89a8a06a013ffff,68599034000188,3,rais_2017,3,rais_2017,AJA ENGENHARIA LTDA
89a8a06a013ffff,68617034000163,2,rais_2017,2,rais_2017,COND DO EDIF BANCIPE
89a8a06a013ffff,68651272000195,9,rais_2017,9,rais_2017,COND ED CIVITAS BLOCO D
89a8a06a013ffff,68717198000162,3,rais_2017,3,rais_2017,PROFIMED PROFISSIONAIS MEDICOS ASSOCIADOS LTD
89a8a06a013ffff,71714208000382,4,rais_2017,4,rais_2017,VELLOZA ADVOGADOS ASSOCIADOS
89a8a06a013ffff,73276800000103,4,rais_2017,4,rais_2017,COND ED SANTA CATARINA
89a8a06a013ffff,73278889000147,9,rais_2017,11,rais_2017,ELMO SERVICE INSTALACOES E COMERCIO LTDAME
89a8a06a013ffff,73415762000122,2,rais_2017,2,rais_2017,COND EDF PRIMEIRO DE MARCO
89a8a06a013ffff,73496630000253,2,rais_2017,2,rais_2017,BORGES DE CARVALHO OTORRINOS SC LTDA
89a8a06a013ffff,73943417000161,47,rais_2017,37,rais_2017,SUPERVISION CONSULTORIA E ASSESSORIA CONTABIL
89a8a06a013ffff,74485806000315,2,rais_2017,2,rais_2017,KONTAK VIAGENS TURISMO E EVENTOS LTDA
89a8a06a013ffff,76530260000807,21,rais_2017,20,rais_2017,ESFERATUR PASSAGENS E TURISMO S A
89a8a06a013ffff,82429556000758,12,rais_2017,12,rais_2017,CENOFISCO ED PUB TRIBUTARIAS LTDA
89a8a06a013ffff,86903531000100,3,rais_2017,2,rais_2017,BLOW UP FOTO SHOP LTDA
89a8a06a013ffff,86990165000173,8,rais_2017,8,rais_2017,CONDOMINIO DO PACO IMPERIAL
89a8a06a013ffff,90400888218520,1,rais_2017,1,rais_2017,AG URB RIO R DEBRET BSR
89a8a06a013ffff,90400888226892,31,rais_2017,26,rais_2017,AG RIO GRACA ARANHA BSR
89a8a06a013ffff,92904564000177,15,rais_2017,17,rais_2017,ORLA DTVM SA
89a8a06a013ffff,97517684000135,2,rais_2017,,,
89a8a06a013ffff,97549914000148,2,rais_2017,2,rais_2017,FLOW VIAGENS E TURISMO LTDA ME
89a8a06e503ffff,00070112000623,132,rais_2017,116,rais_2017,ALL NATIONS COMERCIO EXTERIOR S A
89a8a06e503ffff,00078218000169,7,rais_2017,7,rais_2017,ADMINISTRADORA SHOPPING NOVA AMERICA S C LTDA
89a8a06e503ffff,00089189000130,8,rais_2017,9,rais_2017,LIVING CONSULTORIA E DESENVOLVIMENTO DE
89a8a06e503ffff,00147913000135,,,114,new_estab_2018,ASA ASSESSORIA DE COMERCIO EXTERIOR LTDA
89a8a06e503ffff,00179102050006,1,rais_2017,1,rais_2017,MARIA DA CONCEICAO COSTA SOBRINHO
89a8a06e503ffff,00226508000102,19,rais_2017,17,rais_2017,ELITRAVEL - TURISMO E VIAGENS LTDA-EPP
89a8a06e503ffff,00349700117304,1,rais_2017,1,rais_2017,ANA BEATRIZ MEIRELES DE SOUSA
89a8a06e503ffff,00372255000185,4,rais_2017,6,rais_2017,SOFT SERVICE CURSOS E SISTEMAS LTDA EPP
89a8a06e503ffff,00382468002301,277,rais_2017,264,cep_changed_2018,COLGATE PALMOLIVE COMERCIAL LTDA
89a8a06e503ffff,00428300021306,1,rais_2017,1,rais_2017,MONICA GIGLIO GONCALVES DE SOUZA
89a8a06e503ffff,00436042018702,5,rais_2017,8,rais_2017,POLIMPORT COMERCIO E EXPORTACAO LTDA
89a8a06e503ffff,00499399700194,,,1,new_estab_2018,FABIANNE FIGUEIREDO DE SOUZA
89a8a06e503ffff,00500007732504,1,rais_2017,1,rais_2017,RICARDO LISBOA PEDROZA
89a8a06e503ffff,00500143741509,1,rais_2017,1,rais_2017,ROSANY NASCIMENTO DE AZEVEDO
89a8a06e503ffff,00500157233909,1,rais_2017,1,rais_2017,BARBARA JACQUELINE HOERNER
89a8a06e503ffff,00512048537601,1,rais_2017,1,rais_2017,ANIBAL ELON KNUP FILHO
89a8a06e503ffff,00512049129409,1,rais_2017,1,rais_2017,ADRIANA AZEVEDO SAMPAIO
89a8a06e503ffff,00512263608609,1,rais_2017,1,rais_2017,MARIANA DE GUSMAO NUNES
89a8a06e503ffff,00512356305705,1,rais_2017,1,rais_2017,RENATA BARBOSA REIS
89a8a06e503ffff,00512358531302,1,rais_2017,1,rais_2017,GUSTAVO NASCIMENTO PEREIRA
89a8a06e503ffff,00691887000101,1,rais_2017,1,rais_2017,KOESA EMPRESARIAL EIRELI
89a8a06e503ffff,00764667000160,2,rais_2017,2,rais_2017,SOFTWALE INFORMATICA LTDA ME
89a8a06e503ffff,00805468000153,30,rais_2017,30,rais_2017,DUMILA LANCHES E SUCOS EIRELI EPP
89a8a06e503ffff,00851208000114,20,rais_2017,16,rais_2017,PARKS E GAMES RJ EMPREENDIMENTOS LTDA EPP
89a8a06e503ffff,00858904000152,18,rais_2017,16,rais_2017,IRMAOS PRJ COMERCIO ALIMENTICIOS LTDA
89a8a06e503ffff,00860639000147,2,rais_2017,2,rais_2017,HCR FRANQUEADORA LTDA EPP
89a8a06e503ffff,00945751000180,18,rais_2017,20,rais_2017,ASSOCIACAO DO FUNDO DE PROMOCAO NOVA AMERICA
